LAUS Code, State FIPS, County FIPS, County, State, Period, Labor Force, Employed, Unemployment Level, Unemployment Rate
CN2011100000000,20,111,Lyon County, KS,Aug-17,16576,15899,677,4.1
CN2011100000000,20,111,Lyon County, KS,Sep-17,16799,16257,542,3.2
CN2011100000000,20,111,Lyon County, KS,Oct-17,16771,16282,489,2.9
CN2011100000000,20,111,Lyon County, KS,Nov-17,16790,16261,529,3.2
CN2011100000000,20,111,Lyon County, KS,Dec-17,16644,16109,535,3.2
CN2011100000000,20,111,Lyon County, KS,Jan-18,16589,15964,625,3.8
CN2011100000000,20,111,Lyon County, KS,Feb-18,16792,16118,674,4.0
CN2011100000000,20,111,Lyon County, KS,Mar-18,16777,16163,614,3.7
CN2011100000000,20,111,Lyon County, KS,Apr-18(p),16733,16178,555,3.3
CN3403300000000,34,033,Salem County, NJ,Mar-17,30026,28223,1803,6.0
CN3403300000000,34,033,Salem County, NJ,Apr-17,29741,28134,1607,5.4
CN3403300000000,34,033,Salem County, NJ,May-17,29736,28076,1660,5.6
CN3403300000000,34,033,Salem County, NJ,Jun-17,29527,27690,1837,6.2
CN3403300000000,34,033,Salem County, NJ,Jul-17,30050,28035,2015,6.7
CN3403300000000,34,033,Salem County, NJ,Aug-17,29807,27830,1977,6.6
CN3403300000000,34,033,Salem County, NJ,Sep-17,29651,27811,1840,6.2
CN3403300000000,34,033,Salem County, NJ,Oct-17,29904,28193,1711,5.7
CN3403300000000,34,033,Salem County, NJ,Nov-17,30039,28270,1769,5.9
CN3403300000000,34,033,Salem County, NJ,Dec-17,29874,28137,1737,5.8
CN3403300000000,34,033,Salem County, NJ,Jan-18,29614,27665,1949,6.6
CN3403300000000,34,033,Salem County, NJ,Feb-18,29584,27610,1974,6.7
CN3403300000000,34,033,Salem County, NJ,Mar-18,29399,27555,1844,6.3
CN3403300000000,34,033,Salem County, NJ,Apr-18(p),29315,27748,1567,5.3
CN5302100000000,53,021,Franklin County, WA,Mar-17,39301,36363,2938,7.5
CN5302100000000,53,021,Franklin County, WA,Apr-17,40425,38037,2388,5.9
CN5302100000000,53,021,Franklin County, WA,May-17,40876,38608,2268,5.5
CN5302100000000,53,021,Franklin County, WA,Jun-17,43663,41518,2145,4.9
CN5302100000000,53,021,Franklin County, WA,Jul-17,44263,42138,2125,4.8
CN5302100000000,53,021,Franklin County, WA,Aug-17,42154,40018,2136,5.1
CN5302100000000,53,021,Franklin County, WA,Sep-17,42171,40204,1967,4.7
CN5302100000000,53,021,Franklin County, WA,Oct-17,40940,38923,2017,4.9
CN5302100000000,53,021,Franklin County, WA,Nov-17,40134,37727,2407,6.0
CN5302100000000,53,021,Franklin County, WA,Dec-17,39639,36476,3163,8.0
CN5302100000000,53,021,Franklin County, WA,Jan-18,39057,35710,3347,8.6
CN5302100000000,53,021,Franklin County, WA,Feb-18,39346,36029,3317,8.4
CN5302100000000,53,021,Franklin County, WA,Mar-18,40191,37103,3088,7.7
CN5302100000000,53,021,Franklin County, WA,Apr-18(p),40566,38042,2524,6.2
CN0112300000000,01,123,Tallapoosa County, AL,Mar-17,18329,17465,864,4.7
CN0112300000000,01,123,Tallapoosa County, AL,Apr-17,18400,17703,697,3.8
CN0112300000000,01,123,Tallapoosa County, AL,May-17,18413,17753,660,3.6
CN0112300000000,01,123,Tallapoosa County, AL,Jun-17,18440,17640,800,4.3
CN0112300000000,01,123,Tallapoosa County, AL,Jul-17,18504,17655,849,4.6
CN0112300000000,01,123,Tallapoosa County, AL,Aug-17,18370,17650,720,3.9
CN0112300000000,01,123,Tallapoosa County, AL,Sep-17,18401,17755,646,3.5
CN0112300000000,01,123,Tallapoosa County, AL,Oct-17,18255,17599,656,3.6
CN0112300000000,01,123,Tallapoosa County, AL,Nov-17,18113,17503,610,3.4
CN0112300000000,01,123,Tallapoosa County, AL,Dec-17,18049,17443,606,3.4
CN0112300000000,01,123,Tallapoosa County, AL,Jan-18,17832,17082,750,4.2
CN0112300000000,01,123,Tallapoosa County, AL,Feb-18,17798,17024,774,4.3
CN0112300000000,01,123,Tallapoosa County, AL,Mar-18,17899,17175,724,4.0
CN0112300000000,01,123,Tallapoosa County, AL,Apr-18(p),18044,17382,662,3.7
CN1706900000000,17,069,Hardin County, IL,Mar-17,1328,1231,97,7.3
CN1706900000000,17,069,Hardin County, IL,Apr-17,1341,1255,86,6.4
CN1706900000000,17,069,Hardin County, IL,May-17,1349,1251,98,7.3
CN1706900000000,17,069,Hardin County, IL,Jun-17,1348,1241,107,7.9
CN1706900000000,17,069,Hardin County, IL,Jul-17,1330,1216,114,8.6
CN1706900000000,17,069,Hardin County, IL,Aug-17,1334,1231,103,7.7
CN1706900000000,17,069,Hardin County, IL,Sep-17,1336,1248,88,6.6
CN1706900000000,17,069,Hardin County, IL,Oct-17,1307,1223,84,6.4
CN1706900000000,17,069,Hardin County, IL,Nov-17,1311,1225,86,6.6
CN1706900000000,17,069,Hardin County, IL,Dec-17,1352,1259,93,6.9
CN1706900000000,17,069,Hardin County, IL,Jan-18,1296,1197,99,7.6
CN1706900000000,17,069,Hardin County, IL,Feb-18,1292,1203,89,6.9
CN1706900000000,17,069,Hardin County, IL,Mar-18,1322,1236,86,6.5
CN1706900000000,17,069,Hardin County, IL,Apr-18(p),1331,1253,78,5.9
CN3605700000000,36,057,Montgomery County, NY,Mar-17,22590,21159,1431,6.3
CN3605700000000,36,057,Montgomery County, NY,Apr-17,22514,21265,1249,5.5
CN3605700000000,36,057,Montgomery County, NY,May-17,22408,21224,1184,5.3
CN3605700000000,36,057,Montgomery County, NY,Jun-17,22881,21686,1195,5.2
CN3605700000000,36,057,Montgomery County, NY,Jul-17,22767,21489,1278,5.6
CN3605700000000,36,057,Montgomery County, NY,Aug-17,22746,21499,1247,5.5
CN3605700000000,36,057,Montgomery County, NY,Sep-17,22816,21578,1238,5.4
CN3605700000000,36,057,Montgomery County, NY,Oct-17,22604,21452,1152,5.1
CN3605700000000,36,057,Montgomery County, NY,Nov-17,22779,21550,1229,5.4
CN3605700000000,36,057,Montgomery County, NY,Dec-17,22591,21235,1356,6.0
CN3605700000000,36,057,Montgomery County, NY,Jan-18,22970,21248,1722,7.5
CN3605700000000,36,057,Montgomery County, NY,Feb-18,22680,20908,1772,7.8
CN3605700000000,36,057,Montgomery County, NY,Mar-18,22390,20816,1574,7.0
CN3605700000000,36,057,Montgomery County, NY,Apr-18(p),22291,21021,1270,5.7
CN5504500000000,55,045,Green County, WI,Mar-17,21409,20704,705,3.3
CN5504500000000,55,045,Green County, WI,Apr-17,21449,20913,536,2.5
CN5504500000000,55,045,Green County, WI,May-17,21450,20908,542,2.5
CN5504500000000,55,045,Green County, WI,Jun-17,21958,21308,650,3.0
CN5504500000000,55,045,Green County, WI,Jul-17,21798,21204,594,2.7
CN5504500000000,55,045,Green County, WI,Aug-17,21487,20948,539,2.5
CN5504500000000,55,045,Green County, WI,Sep-17,21415,20941,474,2.2
CN5504500000000,55,045,Green County, WI,Oct-17,21706,21249,457,2.1
CN5504500000000,55,045,Green County, WI,Nov-17,21844,21384,460,2.1
CN5504500000000,55,045,Green County, WI,Dec-17,21715,21265,450,2.1
CN5504500000000,55,045,Green County, WI,Jan-18,21697,21101,596,2.7
CN5504500000000,55,045,Green County, WI,Feb-18,21859,21174,685,3.1
CN5504500000000,55,045,Green County, WI,Mar-18,22034,21395,639,2.9
CN5504500000000,55,045,Green County, WI,Apr-18(p),21970,21489,481,2.2
CN4202900000000,42,029,Chester County, PA,Mar-17,280436,270516,9920,3.5
CN4202900000000,42,029,Chester County, PA,Apr-17,281863,272610,9253,3.3
CN4202900000000,42,029,Chester County, PA,May-17,282931,272718,10213,3.6
CN4202900000000,42,029,Chester County, PA,Jun-17,286843,276184,10659,3.7
CN4202900000000,42,029,Chester County, PA,Jul-17,288861,277199,11662,4.0
CN4202900000000,42,029,Chester County, PA,Aug-17,285168,273528,11640,4.1
CN4202900000000,42,029,Chester County, PA,Sep-17,280676,271216,9460,3.4
CN4202900000000,42,029,Chester County, PA,Oct-17,278573,269601,8972,3.2
CN4202900000000,42,029,Chester County, PA,Nov-17,276917,267892,9025,3.3
CN4202900000000,42,029,Chester County, PA,Dec-17,276319,267875,8444,3.1
CN4202900000000,42,029,Chester County, PA,Jan-18,275483,265400,10083,3.7
CN4202900000000,42,029,Chester County, PA,Feb-18,277239,267074,10165,3.7
CN4202900000000,42,029,Chester County, PA,Mar-18,274651,265864,8787,3.2
CN4202900000000,42,029,Chester County, PA,Apr-18(p),275414,267403,8011,2.9
CN1901500000000,19,015,Boone County, IA,Mar-17,14790,14390,400,2.7
CN1901500000000,19,015,Boone County, IA,Apr-17,14868,14536,332,2.2
CN1901500000000,19,015,Boone County, IA,May-17,14760,14415,345,2.3
CN1901500000000,19,015,Boone County, IA,Jun-17,14862,14482,380,2.6
CN1901500000000,19,015,Boone County, IA,Jul-17,14951,14570,381,2.5
CN1901500000000,19,015,Boone County, IA,Aug-17,14736,14346,390,2.6
CN1901500000000,19,015,Boone County, IA,Sep-17,14913,14573,340,2.3
CN1901500000000,19,015,Boone County, IA,Oct-17,14874,14601,273,1.8
CN1901500000000,19,015,Boone County, IA,Nov-17,14801,14512,289,2.0
CN1901500000000,19,015,Boone County, IA,Dec-17,14701,14376,325,2.2
CN1901500000000,19,015,Boone County, IA,Jan-18,14582,14163,419,2.9
CN1901500000000,19,015,Boone County, IA,Feb-18,14810,14369,441,3.0
CN1901500000000,19,015,Boone County, IA,Mar-18,14697,14320,377,2.6
CN1901500000000,19,015,Boone County, IA,Apr-18(p),14755,14430,325,2.2
CN3800300000000,38,003,Barnes County, ND,Mar-17,5648,5462,186,3.3
CN3800300000000,38,003,Barnes County, ND,Apr-17,5575,5429,146,2.6
CN3800300000000,38,003,Barnes County, ND,May-17,5643,5448,195,3.5
CN3800300000000,38,003,Barnes County, ND,Jun-17,5660,5465,195,3.4
CN3800300000000,38,003,Barnes County, ND,Jul-17,5523,5366,157,2.8
CN3800300000000,38,003,Barnes County, ND,Aug-17,5482,5331,151,2.8
CN3800300000000,38,003,Barnes County, ND,Sep-17,5494,5390,104,1.9
CN3800300000000,38,003,Barnes County, ND,Oct-17,5484,5403,81,1.5
CN3800300000000,38,003,Barnes County, ND,Nov-17,5384,5281,103,1.9
CN3800300000000,38,003,Barnes County, ND,Dec-17,5371,5251,120,2.2
CN3800300000000,38,003,Barnes County, ND,Jan-18,5286,5117,169,3.2
CN3800300000000,38,003,Barnes County, ND,Feb-18,5353,5183,170,3.2
CN3800300000000,38,003,Barnes County, ND,Mar-18,5407,5247,160,3.0
CN3800300000000,38,003,Barnes County, ND,Apr-18(p),5298,5159,139,2.6
CN5161000000000,51,610,Falls Church city, VA,Mar-17,8150,7923,227,2.8
CN5161000000000,51,610,Falls Church city, VA,Apr-17,8134,7932,202,2.5
CN5161000000000,51,610,Falls Church city, VA,May-17,8186,7966,220,2.7
CN5161000000000,51,610,Falls Church city, VA,Jun-17,8238,8003,235,2.9
CN5161000000000,51,610,Falls Church city, VA,Jul-17,8275,8043,232,2.8
CN5161000000000,51,610,Falls Church city, VA,Aug-17,8157,7927,230,2.8
CN5161000000000,51,610,Falls Church city, VA,Sep-17,8168,7953,215,2.6
CN5161000000000,51,610,Falls Church city, VA,Oct-17,8159,7953,206,2.5
CN5161000000000,51,610,Falls Church city, VA,Nov-17,8180,7969,211,2.6
CN5161000000000,51,610,Falls Church city, VA,Dec-17,8138,7953,185,2.3
CN5161000000000,51,610,Falls Church city, VA,Jan-18,8210,7998,212,2.6
CN5161000000000,51,610,Falls Church city, VA,Feb-18,8268,8089,179,2.2
CN5161000000000,51,610,Falls Church city, VA,Mar-18,8310,8121,189,2.3
CN5161000000000,51,610,Falls Church city, VA,Apr-18(p),8298,8126,172,2.1
CN0106700000000,01,067,Henry County, AL,Mar-17,6722,6356,366,5.4
CN0106700000000,01,067,Henry County, AL,Apr-17,6687,6374,313,4.7
CN0106700000000,01,067,Henry County, AL,May-17,6654,6362,292,4.4
CN0106700000000,01,067,Henry County, AL,Jun-17,6715,6371,344,5.1
CN0106700000000,01,067,Henry County, AL,Jul-17,6749,6433,316,4.7
CN0106700000000,01,067,Henry County, AL,Aug-17,6742,6428,314,4.7
CN0106700000000,01,067,Henry County, AL,Sep-17,6760,6485,275,4.1
CN0106700000000,01,067,Henry County, AL,Oct-17,6737,6472,265,3.9
CN0106700000000,01,067,Henry County, AL,Nov-17,6652,6396,256,3.8
CN0106700000000,01,067,Henry County, AL,Dec-17,6568,6312,256,3.9
CN0106700000000,01,067,Henry County, AL,Jan-18,6514,6213,301,4.6
CN0106700000000,01,067,Henry County, AL,Feb-18,6653,6325,328,4.9
CN0106700000000,01,067,Henry County, AL,Mar-18,6685,6399,286,4.3
CN0106700000000,01,067,Henry County, AL,Apr-18(p),6737,6475,262,3.9
CN2005500000000,20,055,Finney County, KS,Mar-17,20380,19831,549,2.7
CN2005500000000,20,055,Finney County, KS,Apr-17,20365,19822,543,2.7
CN2005500000000,20,055,Finney County, KS,May-17,20238,19682,556,2.7
CN2005500000000,20,055,Finney County, KS,Jun-17,20651,20033,618,3.0
CN2005500000000,20,055,Finney County, KS,Jul-17,20462,19812,650,3.2
CN2005500000000,20,055,Finney County, KS,Aug-17,20035,19445,590,2.9
CN2005500000000,20,055,Finney County, KS,Sep-17,20327,19825,502,2.5
CN2005500000000,20,055,Finney County, KS,Oct-17,20361,19930,431,2.1
CN2005500000000,20,055,Finney County, KS,Nov-17,20422,19943,479,2.3
CN2005500000000,20,055,Finney County, KS,Dec-17,20299,19861,438,2.2
CN2005500000000,20,055,Finney County, KS,Jan-18,20259,19806,453,2.2
CN2005500000000,20,055,Finney County, KS,Feb-18,20354,19849,505,2.5
CN2005500000000,20,055,Finney County, KS,Mar-18,20357,19855,502,2.5
CN2005500000000,20,055,Finney County, KS,Apr-18(p),20141,19653,488,2.4
CN1330100000000,13,301,Warren County, GA,Mar-17,2717,2568,149,5.5
CN1330100000000,13,301,Warren County, GA,Apr-17,2707,2566,141,5.2
CN1330100000000,13,301,Warren County, GA,May-17,2712,2553,159,5.9
CN1330100000000,13,301,Warren County, GA,Jun-17,2709,2546,163,6.0
CN1330100000000,13,301,Warren County, GA,Jul-17,2735,2547,188,6.9
CN1330100000000,13,301,Warren County, GA,Aug-17,2697,2539,158,5.9
CN1330100000000,13,301,Warren County, GA,Sep-17,2742,2579,163,5.9
CN1330100000000,13,301,Warren County, GA,Oct-17,2729,2576,153,5.6
CN1330100000000,13,301,Warren County, GA,Nov-17,2732,2586,146,5.3
CN1330100000000,13,301,Warren County, GA,Dec-17,2740,2597,143,5.2
CN1330100000000,13,301,Warren County, GA,Jan-18,2763,2611,152,5.5
CN1330100000000,13,301,Warren County, GA,Feb-18,2787,2651,136,4.9
CN1330100000000,13,301,Warren County, GA,Mar-18,2788,2661,127,4.6
CN1330100000000,13,301,Warren County, GA,Apr-18(p),2781,2661,120,4.3
CN2610500000000,26,105,Mason County, MI,Mar-17,13761,12802,959,7.0
CN2610500000000,26,105,Mason County, MI,Apr-17,13792,13087,705,5.1
CN2610500000000,26,105,Mason County, MI,May-17,14121,13452,669,4.7
CN2610500000000,26,105,Mason County, MI,Jun-17,14681,13961,720,4.9
CN2610500000000,26,105,Mason County, MI,Jul-17,15023,14207,816,5.4
CN2610500000000,26,105,Mason County, MI,Aug-17,14688,13911,777,5.3
CN2610500000000,26,105,Mason County, MI,Sep-17,14367,13684,683,4.8
CN2610500000000,26,105,Mason County, MI,Oct-17,14177,13543,634,4.5
CN2610500000000,26,105,Mason County, MI,Nov-17,13875,13150,725,5.2
CN2610500000000,26,105,Mason County, MI,Dec-17,13868,12962,906,6.5
CN2610500000000,26,105,Mason County, MI,Jan-18,13693,12680,1013,7.4
CN2610500000000,26,105,Mason County, MI,Feb-18,13747,12692,1055,7.7
CN2610500000000,26,105,Mason County, MI,Mar-18,13740,12850,890,6.5
CN2610500000000,26,105,Mason County, MI,Apr-18(p),13856,13148,708,5.1
CN4000500000000,40,005,Atoka County, OK,Mar-17,5162,4869,293,5.7
CN4000500000000,40,005,Atoka County, OK,Apr-17,5130,4865,265,5.2
CN4000500000000,40,005,Atoka County, OK,May-17,5126,4846,280,5.5
CN4000500000000,40,005,Atoka County, OK,Jun-17,5211,4914,297,5.7
CN4000500000000,40,005,Atoka County, OK,Jul-17,5088,4820,268,5.3
CN4000500000000,40,005,Atoka County, OK,Aug-17,5296,5035,261,4.9
CN4000500000000,40,005,Atoka County, OK,Sep-17,5315,5053,262,4.9
CN4000500000000,40,005,Atoka County, OK,Oct-17,5310,5042,268,5.0
CN4000500000000,40,005,Atoka County, OK,Nov-17,5341,5084,257,4.8
CN4000500000000,40,005,Atoka County, OK,Dec-17,5315,5060,255,4.8
CN4000500000000,40,005,Atoka County, OK,Jan-18,5301,5000,301,5.7
CN4000500000000,40,005,Atoka County, OK,Feb-18,5361,5097,264,4.9
CN4000500000000,40,005,Atoka County, OK,Mar-18,5369,5124,245,4.6
CN4000500000000,40,005,Atoka County, OK,Apr-18(p),5330,5085,245,4.6
CN0218500000000,02,185,North Slope Borough, AK,Mar-17,3822,3551,271,7.1
CN0218500000000,02,185,North Slope Borough, AK,Apr-17,3679,3409,270,7.3
CN0218500000000,02,185,North Slope Borough, AK,May-17,3621,3343,278,7.7
CN0218500000000,02,185,North Slope Borough, AK,Jun-17,3485,3177,308,8.8
CN0218500000000,02,185,North Slope Borough, AK,Jul-17,3540,3248,292,8.2
CN0218500000000,02,185,North Slope Borough, AK,Aug-17,3550,3269,281,7.9
CN0218500000000,02,185,North Slope Borough, AK,Sep-17,3530,3246,284,8.0
CN0218500000000,02,185,North Slope Borough, AK,Oct-17,3661,3390,271,7.4
CN0218500000000,02,185,North Slope Borough, AK,Nov-17,3726,3472,254,6.8
CN0218500000000,02,185,North Slope Borough, AK,Dec-17,3767,3543,224,5.9
CN0218500000000,02,185,North Slope Borough, AK,Jan-18,3779,3523,256,6.8
CN0218500000000,02,185,North Slope Borough, AK,Feb-18,3817,3543,274,7.2
CN0218500000000,02,185,North Slope Borough, AK,Mar-18,3794,3537,257,6.8
CN0218500000000,02,185,North Slope Borough, AK,Apr-18(p),3631,3370,261,7.2
CN2117300000000,21,173,Montgomery County, KY,Mar-17,11925,11059,866,7.3
CN2117300000000,21,173,Montgomery County, KY,Apr-17,11833,11110,723,6.1
CN2117300000000,21,173,Montgomery County, KY,May-17,11911,11147,764,6.4
CN2117300000000,21,173,Montgomery County, KY,Jun-17,12011,11173,838,7.0
CN2117300000000,21,173,Montgomery County, KY,Jul-17,11890,11061,829,7.0
CN2117300000000,21,173,Montgomery County, KY,Aug-17,11790,10994,796,6.8
CN2117300000000,21,173,Montgomery County, KY,Sep-17,11943,11203,740,6.2
CN2117300000000,21,173,Montgomery County, KY,Oct-17,11771,11117,654,5.6
CN2117300000000,21,173,Montgomery County, KY,Nov-17,11714,11095,619,5.3
CN2117300000000,21,173,Montgomery County, KY,Dec-17,11616,10984,632,5.4
CN2117300000000,21,173,Montgomery County, KY,Jan-18,11519,10764,755,6.6
CN2117300000000,21,173,Montgomery County, KY,Feb-18,11632,10767,865,7.4
CN2117300000000,21,173,Montgomery County, KY,Mar-18,11677,10920,757,6.5
CN2117300000000,21,173,Montgomery County, KY,Apr-18(p),11725,11062,663,5.7
CN2101700000000,21,017,Bourbon County, KY,Mar-17,9941,9396,545,5.5
CN2101700000000,21,017,Bourbon County, KY,Apr-17,10261,9796,465,4.5
CN2101700000000,21,017,Bourbon County, KY,May-17,10188,9712,476,4.7
CN2101700000000,21,017,Bourbon County, KY,Jun-17,10192,9683,509,5.0
CN2101700000000,21,017,Bourbon County, KY,Jul-17,9783,9319,464,4.7
CN2101700000000,21,017,Bourbon County, KY,Aug-17,9620,9215,405,4.2
CN2101700000000,21,017,Bourbon County, KY,Sep-17,9560,9174,386,4.0
CN2101700000000,21,017,Bourbon County, KY,Oct-17,9773,9414,359,3.7
CN2101700000000,21,017,Bourbon County, KY,Nov-17,9950,9604,346,3.5
CN2101700000000,21,017,Bourbon County, KY,Dec-17,9800,9455,345,3.5
CN2101700000000,21,017,Bourbon County, KY,Jan-18,9787,9397,390,4.0
CN2101700000000,21,017,Bourbon County, KY,Feb-18,9491,9052,439,4.6
CN2101700000000,21,017,Bourbon County, KY,Mar-18,9490,9083,407,4.3
CN2101700000000,21,017,Bourbon County, KY,Apr-18(p),9683,9321,362,3.7
CN5408300000000,54,083,Randolph County, WV,Mar-17,12003,11308,695,5.8
CN5408300000000,54,083,Randolph County, WV,Apr-17,12177,11538,639,5.2
CN5408300000000,54,083,Randolph County, WV,May-17,12069,11473,596,4.9
CN5408300000000,54,083,Randolph County, WV,Jun-17,12209,11579,630,5.2
CN5408300000000,54,083,Randolph County, WV,Jul-17,12273,11648,625,5.1
CN5408300000000,54,083,Randolph County, WV,Aug-17,12155,11493,662,5.4
CN5408300000000,54,083,Randolph County, WV,Sep-17,12210,11622,588,4.8
CN5408300000000,54,083,Randolph County, WV,Oct-17,12146,11569,577,4.8
CN5408300000000,54,083,Randolph County, WV,Nov-17,12020,11373,647,5.4
CN5408300000000,54,083,Randolph County, WV,Dec-17,11871,11215,656,5.5
CN5408300000000,54,083,Randolph County, WV,Jan-18,12020,11287,733,6.1
CN5408300000000,54,083,Randolph County, WV,Feb-18,12159,11370,789,6.5
CN5408300000000,54,083,Randolph County, WV,Mar-18,12057,11328,729,6.0
CN5408300000000,54,083,Randolph County, WV,Apr-18(p),12329,11583,746,6.1
CN2207900000000,22,079,Rapides Parish, LA,Mar-17,55874,52621,3253,5.8
CN2207900000000,22,079,Rapides Parish, LA,Apr-17,56236,53134,3102,5.5
CN2207900000000,22,079,Rapides Parish, LA,May-17,55931,52697,3234,5.8
CN2207900000000,22,079,Rapides Parish, LA,Jun-17,56961,53297,3664,6.4
CN2207900000000,22,079,Rapides Parish, LA,Jul-17,57240,53738,3502,6.1
CN2207900000000,22,079,Rapides Parish, LA,Aug-17,56666,53207,3459,6.1
CN2207900000000,22,079,Rapides Parish, LA,Sep-17,56744,53677,3067,5.4
CN2207900000000,22,079,Rapides Parish, LA,Oct-17,56640,54008,2632,4.6
CN2207900000000,22,079,Rapides Parish, LA,Nov-17,56480,53922,2558,4.5
CN2207900000000,22,079,Rapides Parish, LA,Dec-17,56242,53761,2481,4.4
CN2207900000000,22,079,Rapides Parish, LA,Jan-18,56601,53866,2735,4.8
CN2207900000000,22,079,Rapides Parish, LA,Feb-18,56779,54317,2462,4.3
CN2207900000000,22,079,Rapides Parish, LA,Mar-18,56849,54197,2652,4.7
CN2207900000000,22,079,Rapides Parish, LA,Apr-18(p),56678,54095,2583,4.6
CN4106700000000,41,067,Washington County, OR,Mar-17,318784,307600,11184,3.5
CN4106700000000,41,067,Washington County, OR,Apr-17,320355,310336,10019,3.1
CN4106700000000,41,067,Washington County, OR,May-17,320701,310655,10046,3.1
CN4106700000000,41,067,Washington County, OR,Jun-17,323601,311497,12104,3.7
CN4106700000000,41,067,Washington County, OR,Jul-17,327255,314536,12719,3.9
CN4106700000000,41,067,Washington County, OR,Aug-17,326575,313656,12919,4.0
CN4106700000000,41,067,Washington County, OR,Sep-17,326979,315293,11686,3.6
CN4106700000000,41,067,Washington County, OR,Oct-17,327017,315543,11474,3.5
CN4106700000000,41,067,Washington County, OR,Nov-17,327230,316239,10991,3.4
CN4106700000000,41,067,Washington County, OR,Dec-17,326168,315928,10240,3.1
